Cust_id,Age,Gender,Employment Category,Income,Avg. Yearly Balance_k,Avg Yearly ATM Withdrawals,Avg. Foreign Card Payments,Avg. Digital Payments,Fixed Deposits
18316,21-30,Female,Private Sector Employee,Greater than 1 million,2802,20,20,55,1
18317,31-35,Male,Private Sector Employee,Greater than 1 million,4732,20,21,9,1
18318,31-35,Male,Private Sector Employee,Greater than 1 million,4478,26,26,70,1
18319,18-20,Female,Student,Greater than 1 million,3877,36,25,32,1
18320,18-20,Female,Student,Greater than 1 million,3908,21,26,56,1
18321,21-30,Male,Student,"101,000 - 250,000",225,69,2,20,0
18322,21-30,Male,Student,Greater than 1 million,4193,32,35,56,1
18323,21-30,Male,Student,Greater than 1 million,1919,65,20,67,1
18324,31-35,Female,Self Employed,Greater than 1 million,2083,45,32,42,1
18325,21-30,Male,Student,Greater than 1 million,3760,29,24,46,0
18326,21-30,Male,Student,"501,000 - 1 Million",1252,49,13,41,1
18327,21-30,Male,Student,Greater than 1 million,2821,27,30,67,1
18328,21-30,Male,Student,"251,000 - 500,000",821,23,6,18,1
18329,21-30,Female,Student,Greater than 1 million,4784,41,20,40,1
18330,21-30,Female,Student,"251,000 - 500,000",425,61,8,20,1
18331,21-30,Female,Self Employed,"501,000 - 1 Million",1242,54,13,50,1
18332,21-30,Female,Unemployed,Greater than 1 million,4624,44,21,51,1
18333,21-30,Female,Unemployed,"251,000 - 500,000",605,37,13,23,0
18334,21-30,Male,Self Employed,Greater than 1 million,2284,32,24,45,1
18335,21-30,Male,Self Employed,Greater than 1 million,3406,27,27,65,1
18336,Above 60,Female,Self Employed,"251,000 - 500,000",409,61,8,54,0
18337,18-20,Male,Student,Greater than 1 million,4191,89,23,16,1
18338,18-20,Female,Student,Greater than 1 million,3525,72,29,60,1
18339,41-60,Female,Self Employed,Greater than 1 million,4344,31,24,61,1
18340,21-30,Female,Student,"501,000 - 1 Million",1070,9,18,41,0
18341,21-30,Female,Student,"501,000 - 1 Million",902,54,25,3,1
18342,36-40,Female,Self Employed,Greater than 1 million,4989,62,28,65,1
18343,36-40,Female,Self Employed,Greater than 1 million,4862,38,33,58,1
18344,31-35,Female,Private Sector Employee,"251,000 - 500,000",493,61,6,34,1
18345,18-20,Female,Student,Greater than 1 million,4630,75,26,64,1
18346,18-20,Male,Student,"501,000 - 1 Million",1039,43,17,48,0
18347,21-30,Male,Private Sector Employee,"251,000 - 500,000",424,92,10,33,1
18348,21-30,Male,Private Sector Employee,Greater than 1 million,3265,36,20,27,1
18349,36-40,Male,Self Employed,Greater than 1 million,2283,40,25,46,1
18350,21-30,Female,Student,Greater than 1 million,2026,50,33,31,1
18351,21-30,Female,Private Sector Employee,Greater than 1 million,2812,36,35,14,1
18352,Above 60,Male,Retired,Greater than 1 million,2256,29,30,49,1
18353,Above 60,Male,Retired,Greater than 1 million,2068,42,29,12,1
18354,Above 60,Male,Retired,"501,000 - 1 Million",1402,48,16,30,1
18355,21-30,Male,Unemployed,"501,000 - 1 Million",1394,40,17,33,1
18356,31-35,Male,Civil/Public Servant,Greater than 1 million,3159,3,33,63,1
18357,41-60,Male,Self Employed,Greater than 1 million,4870,83,23,61,1
18358,Above 60,Female,Self Employed,Greater than 1 million,2388,35,23,62,0
18359,Above 60,Female,Self Employed,Greater than 1 million,4515,14,32,54,1
18360,31-35,Male,Private Sector Employee,Greater than 1 million,3718,36,31,62,1
18361,21-30,Male,Student,Greater than 1 million,4886,23,21,60,1
18362,31-35,Female,Self Employed,"251,000 - 500,000",381,61,13,21,1
18363,21-30,Male,Student,Greater than 1 million,3388,34,26,48,0
18364,21-30,Male,Student,Greater than 1 million,3693,44,32,61,1
18365,36-40,Female,Self Employed,Greater than 1 million,3168,27,28,56,1
18366,18-20,Female,Private Sector Employee,Greater than 1 million,4500,30,34,49,1
18367,18-20,Female,Private Sector Employee,Greater than 1 million,4692,41,31,70,1
18368,21-30,Male,Private Sector Employee,Greater than 1 million,4454,42,20,67,1
18369,21-30,Male,Self Employed,"251,000 - 500,000",543,61,13,28,1
18370,21-30,Male,Self Employed,Greater than 1 million,2033,35,20,49,1
18371,18-20,Female,Student,Greater than 1 million,4518,37,33,69,1
18372,18-20,Female,Student,Greater than 1 million,2545,95,28,68,1
18373,21-30,Male,Others,Greater than 1 million,2901,41,31,51,1
18374,21-30,Male,Others,Greater than 1 million,4832,43,30,52,1
18375,41-60,Male,Unemployed,Greater than 1 million,4730,36,35,56,0
18376,41-60,Male,Unemployed,"501,000 - 1 Million",1405,42,14,47,0
18377,18-20,Female,Student,Greater than 1 million,2117,29,31,57,1
18378,18-20,Female,Student,"251,000 - 500,000",504,54,9,61,0
18379,21-30,Male,Self Employed,Greater than 1 million,2451,36,35,64,1
18380,21-30,Male,Self Employed,"501,000 - 1 Million",1681,45,21,40,1
18381,31-35,Female,Civil/Public Servant,Greater than 1 million,3939,68,20,56,1
18382,31-35,Female,Civil/Public Servant,"501,000 - 1 Million",1585,41,24,47,1
18383,21-30,Female,Student,Greater than 1 million,2404,50,24,43,1
18384,21-30,Female,Student,"50,000 - 100,000",166,39,1,17,0
18385,21-30,Female,Private Sector Employee,Greater than 1 million,4033,38,31,56,1
18386,31-35,Female,Self Employed,"501,000 - 1 Million",1337,47,14,66,1
18387,18-20,Male,Student,Greater than 1 million,2918,11,35,63,1
18388,18-20,Male,Student,Greater than 1 million,3665,33,34,48,0
18389,18-20,Male,Student,"501,000 - 1 Million",1380,45,21,49,1
18390,18-20,Male,Student,Greater than 1 million,1879,39,25,30,1
18391,18-20,Male,Student,"251,000 - 500,000",707,57,11,32,1
18392,21-30,Male,Student,Greater than 1 million,3651,26,25,61,1
18393,21-30,Male,Student,Greater than 1 million,1926,42,20,23,1
18394,31-35,Female,Student,Greater than 1 million,3218,25,25,70,1
18395,36-40,Female,Civil/Public Servant,Greater than 1 million,4972,31,31,51,1
18396,36-40,Female,Civil/Public Servant,"501,000 - 1 Million",993,53,13,45,1
18397,36-40,Female,Civil/Public Servant,Greater than 1 million,2996,41,25,45,1
18398,41-60,Male,Self Employed,Greater than 1 million,2698,71,21,56,1
18399,41-60,Male,Self Employed,Greater than 1 million,4851,31,28,64,1
18400,41-60,Male,Self Employed,Greater than 1 million,4726,24,34,62,1
18401,31-35,Male,Student,Greater than 1 million,3850,29,29,64,1
18402,31-35,Male,Student,"251,000 - 500,000",423,58,12,5,0
18403,41-60,Female,Civil/Public Servant,Greater than 1 million,2281,21,31,62,1
18404,41-60,Female,Civil/Public Servant,Greater than 1 million,3773,32,32,55,1
18405,21-30,Female,Student,Greater than 1 million,1922,33,34,51,0
18406,31-35,Female,Self Employed,"501,000 - 1 Million",1648,83,18,56,1
18407,21-30,Male,Private Sector Employee,Greater than 1 million,2134,36,22,60,1
18408,21-30,Female,Student,Greater than 1 million,4303,35,23,16,1
18409,31-35,Male,Self Employed,Greater than 1 million,2005,20,35,17,1
18410,31-35,Male,Self Employed,Greater than 1 million,2075,31,28,62,1
18411,21-30,Female,Student,"101,000 - 250,000",359,99,3,19,0
18412,21-30,Female,Student,Greater than 1 million,2497,21,29,10,1
18413,18-20,Male,Others,Greater than 1 million,1959,45,34,53,1
18414,21-30,Male,Private Sector Employee,"251,000 - 500,000",483,50,8,28,1
18415,21-30,Female,Student,Greater than 1 million,2669,40,22,56,1
18416,21-30,Female,Student,Greater than 1 million,3048,39,27,63,1
18417,21-30,Female,Student,"251,000 - 500,000",773,69,5,20,1
18418,36-40,Male,Civil/Public Servant,Greater than 1 million,4989,20,29,66,1
18419,36-40,Male,Civil/Public Servant,Greater than 1 million,4784,47,31,4,1
18420,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1633,8,23,38,1
18421,31-35,Female,Self Employed,Greater than 1 million,3746,85,28,23,1
18422,31-35,Male,Self Employed,Greater than 1 million,2680,57,29,4,1
18423,31-35,Male,Self Employed,Greater than 1 million,2436,33,26,70,1
18424,31-35,Male,Self Employed,"50,000 - 100,000",207,83,2,7,0
18425,31-35,Male,Self Employed,Greater than 1 million,2459,39,26,61,1
18426,21-30,Male,Student,Greater than 1 million,2187,25,30,47,1
18427,21-30,Male,Student,Greater than 1 million,4052,31,24,54,1
18428,21-30,Female,Others,Greater than 1 million,2301,31,33,67,1
18429,21-30,Female,Others,Greater than 1 million,3167,37,27,13,1
18430,31-35,Male,Self Employed,"101,000 - 250,000",275,41,5,10,0
18431,31-35,Male,Self Employed,"501,000 - 1 Million",962,16,15,32,1
18432,18-20,Female,Student,Greater than 1 million,1708,35,25,50,1
18433,18-20,Female,Student,"251,000 - 500,000",782,57,11,23,1
18434,31-35,Male,Self Employed,Greater than 1 million,2633,37,32,53,1
18435,31-35,Female,Self Employed,Greater than 1 million,2850,41,29,67,1
18436,31-35,Female,Self Employed,"101,000 - 250,000",304,61,2,11,1
18440,Above 60,Male,Retired,Greater than 1 million,2979,21,34,68,1
18441,Above 60,Male,Retired,Greater than 1 million,2453,26,24,66,1
18442,21-30,Male,Self Employed,Greater than 1 million,3990,42,22,66,1
18443,21-30,Male,Self Employed,Greater than 1 million,3438,21,29,69,1
18444,Above 60,Female,Self Employed,Greater than 1 million,2494,24,20,66,1
18445,31-35,Male,Student,Greater than 1 million,2565,70,32,56,1
18446,31-35,Male,Student,"501,000 - 1 Million",1293,21,19,45,0
18447,21-30,Male,Student,"251,000 - 500,000",810,82,10,30,1
18448,18-20,Female,Student,Greater than 1 million,3297,33,34,68,1
18449,31-35,Male,Civil/Public Servant,"251,000 - 500,000",767,61,8,34,1
18450,41-60,Female,Self Employed,"501,000 - 1 Million",878,51,15,28,1
18451,41-60,Female,Self Employed,Greater than 1 million,3456,42,30,48,1
18452,18-20,Female,Student,Greater than 1 million,2919,66,32,55,1
18453,21-30,Female,Student,Greater than 1 million,3957,25,28,52,1
18454,21-30,Female,Student,"501,000 - 1 Million",945,45,13,30,0
18455,21-30,Male,Private Sector Employee,"101,000 - 250,000",250,70,6,16,0
18456,21-30,Male,Private Sector Employee,Greater than 1 million,3843,30,32,50,0
18457,21-30,Female,Private Sector Employee,Greater than 1 million,2897,28,23,37,1
18458,31-35,Male,Civil/Public Servant,Greater than 1 million,3564,21,33,70,1
18459,31-35,Male,Civil/Public Servant,Greater than 1 million,2302,38,25,18,0
18460,21-30,Female,Others,"501,000 - 1 Million",1655,51,19,49,1
18461,21-30,Female,Others,Greater than 1 million,2750,40,33,68,1
18462,Above 60,Male,Unemployed,"501,000 - 1 Million",1152,46,17,56,1
18463,Above 60,Male,Unemployed,Greater than 1 million,3007,54,22,51,1
18464,21-30,Male,Private Sector Employee,Greater than 1 million,4540,7,21,62,0
18465,21-30,Male,Private Sector Employee,"501,000 - 1 Million",1601,50,14,30,1
18466,21-30,Male,Student,"251,000 - 500,000",408,33,11,18,1
18467,21-30,Male,Student,"101,000 - 250,000",272,75,6,20,1
18468,18-20,Female,Student,"501,000 - 1 Million",1209,71,13,31,1
18469,18-20,Male,Student,Greater than 1 million,4662,23,24,46,0
18470,18-20,Male,Student,Greater than 1 million,3719,22,30,69,1
18471,36-40,Male,Civil/Public Servant,Greater than 1 million,2674,14,24,55,1
18472,21-30,Female,Student,"101,000 - 250,000",243,68,8,13,0
18473,Above 60,Male,Retired,Greater than 1 million,3026,69,23,24,1
18474,Above 60,Male,Retired,"Below 50,000",34,95,0,21,0
18475,Above 60,Male,Retired,"Below 50,000",79,100,0,1,0
18476,Above 60,Male,Retired,Greater than 1 million,2485,34,24,57,1
18477,21-30,Female,Private Sector Employee,"501,000 - 1 Million",1264,88,14,25,1
18478,Above 60,Female,Self Employed,Greater than 1 million,4175,24,22,55,1
18479,31-35,Female,Self Employed,"101,000 - 250,000",366,60,6,8,1
18480,36-40,Male,Self Employed,Greater than 1 million,2490,41,22,47,1
18481,31-35,Male,Self Employed,"501,000 - 1 Million",1683,49,24,35,0
18482,31-35,Female,Self Employed,Greater than 1 million,3393,28,34,57,1
18483,Above 60,Male,Self Employed,Greater than 1 million,3137,38,30,63,1
18484,41-60,Female,Civil/Public Servant,Greater than 1 million,3826,47,20,52,1
18485,31-35,Female,Private Sector Employee,"251,000 - 500,000",694,50,8,26,0
18486,21-30,Female,Unemployed,Greater than 1 million,4386,41,35,28,1
18487,Above 60,Female,Self Employed,Greater than 1 million,2559,19,35,52,1
18488,Above 60,Female,Self Employed,"501,000 - 1 Million",1625,42,14,46,1
18489,21-30,Male,Private Sector Employee,Greater than 1 million,4881,31,20,57,1
18490,Above 60,Female,Retired,Greater than 1 million,4665,69,24,51,1
18491,Above 60,Female,Retired,Greater than 1 million,2585,88,22,69,1
18492,41-60,Female,Private Sector Employee,"501,000 - 1 Million",1228,52,18,48,1
18493,41-60,Female,Private Sector Employee,Greater than 1 million,3774,45,25,8,1
18494,31-35,Male,Self Employed,Greater than 1 million,2688,33,34,65,1
18495,18-20,Female,Private Sector Employee,Greater than 1 million,3215,35,21,41,1
18496,31-35,Female,Self Employed,"Below 50,000",52,8,0,2,1
18497,41-60,Female,Self Employed,Greater than 1 million,2227,32,23,68,1
18498,41-60,Female,Self Employed,Greater than 1 million,3727,33,29,52,1
18499,21-30,Male,Private Sector Employee,Greater than 1 million,4244,38,22,27,1
18500,21-30,Male,Private Sector Employee,Greater than 1 million,1808,40,32,50,1
18501,18-20,Male,Student,"501,000 - 1 Million",1447,47,25,33,1
18502,21-30,Female,Private Sector Employee,"501,000 - 1 Million",1141,19,24,19,1
18503,21-30,Female,Private Sector Employee,Greater than 1 million,3491,68,29,54,1
18504,41-60,Male,Private Sector Employee,"501,000 - 1 Million",1170,44,12,9,1
18505,21-30,Female,Student,"501,000 - 1 Million",876,48,12,35,1
18506,21-30,Female,Student,"501,000 - 1 Million",1055,52,13,35,1
18507,21-30,Female,Student,Greater than 1 million,4301,20,20,53,1
18508,18-20,Female,Student,"501,000 - 1 Million",1651,49,25,40,1
18509,18-20,Female,Student,"Below 50,000",84,89,0,34,1
18510,36-40,Female,Self Employed,"501,000 - 1 Million",1312,76,17,41,1
18511,36-40,Female,Self Employed,Greater than 1 million,4922,78,32,58,1
18512,36-40,Female,Self Employed,Greater than 1 million,2525,27,32,55,1
18513,36-40,Female,Private Sector Employee,Greater than 1 million,3335,41,30,2,1
18514,31-35,Male,Self Employed,"501,000 - 1 Million",1073,50,21,31,1
18515,21-30,Female,Student,Greater than 1 million,2844,44,23,45,1
18516,21-30,Female,Student,"251,000 - 500,000",439,59,5,32,0
18517,21-30,Male,Private Sector Employee,"251,000 - 500,000",387,50,8,24,1
18518,36-40,Male,Civil/Public Servant,Greater than 1 million,4318,40,31,41,1
18519,36-40,Male,Civil/Public Servant,Greater than 1 million,3940,44,30,62,1
18520,31-35,Female,Self Employed,Greater than 1 million,4886,20,29,56,1
18521,31-35,Female,Self Employed,Greater than 1 million,4574,32,25,64,1
18522,21-30,Male,Student,Greater than 1 million,4162,27,30,65,1
18523,21-30,Male,Student,Greater than 1 million,2211,33,34,64,1
18524,31-35,Female,Civil/Public Servant,"501,000 - 1 Million",1232,45,24,39,1
18525,31-35,Female,Civil/Public Servant,Greater than 1 million,1921,38,20,54,0
18526,36-40,Female,Private Sector Employee,Greater than 1 million,2376,42,35,46,1
18528,18-20,Female,Student,Greater than 1 million,1827,41,20,58,0
18529,21-30,Female,Civil/Public Servant,"101,000 - 250,000",223,73,3,8,1
18530,21-30,Female,Civil/Public Servant,"501,000 - 1 Million",1213,48,18,22,1
18531,21-30,Female,Others,Greater than 1 million,4633,41,24,70,0
18532,21-30,Female,Others,Greater than 1 million,2353,80,30,50,1
18533,41-60,Male,Self Employed,"501,000 - 1 Million",1512,54,16,19,1
18534,41-60,Male,Self Employed,Greater than 1 million,4782,28,27,67,1
18535,31-35,Female,Civil/Public Servant,"251,000 - 500,000",470,55,6,19,0
18536,31-35,Female,Civil/Public Servant,"501,000 - 1 Million",1438,39,17,36,1
18537,31-35,Male,Civil/Public Servant,Greater than 1 million,2651,28,24,48,1
18538,31-35,Male,Civil/Public Servant,"251,000 - 500,000",675,61,9,29,1
18539,31-35,Male,Civil/Public Servant,Greater than 1 million,2254,26,29,55,1
18540,21-30,Female,Unemployed,Greater than 1 million,4308,38,34,48,1
18541,21-30,Female,Unemployed,"501,000 - 1 Million",1438,43,19,37,1
18542,Above 60,Female,Retired,"501,000 - 1 Million",1652,81,23,39,1
18543,21-30,Female,Student,Greater than 1 million,2827,43,26,45,1
18544,21-30,Female,Student,Greater than 1 million,4346,1,31,67,1
18545,21-30,Female,Student,Greater than 1 million,4721,44,31,51,1
18546,21-30,Female,Student,"251,000 - 500,000",510,60,10,52,1
18547,31-35,Female,Self Employed,"251,000 - 500,000",552,34,10,26,0
18548,31-35,Female,Self Employed,"501,000 - 1 Million",1028,45,23,12,1
18549,31-35,Female,Civil/Public Servant,"101,000 - 250,000",219,64,4,7,1
18550,31-35,Female,Civil/Public Servant,Greater than 1 million,3307,28,29,28,1
18551,31-35,Female,Civil/Public Servant,Greater than 1 million,3700,21,22,70,1
18552,31-35,Female,Civil/Public Servant,Greater than 1 million,4704,56,29,57,1
18553,36-40,Female,Private Sector Employee,"251,000 - 500,000",828,27,5,32,1
18556,21-30,Male,Private Sector Employee,"501,000 - 1 Million",859,42,22,39,1
18557,21-30,Male,Self Employed,Greater than 1 million,3415,30,23,48,0
18558,21-30,Female,Private Sector Employee,Greater than 1 million,2269,52,24,21,0
18559,31-35,Female,Private Sector Employee,"501,000 - 1 Million",980,48,13,50,1
18560,41-60,Male,Self Employed,Greater than 1 million,2923,21,28,58,1
18561,21-30,Female,Self Employed,Greater than 1 million,2400,40,20,60,1
18562,21-30,Female,Self Employed,"Below 50,000",35,93,0,3,0
18563,21-30,Female,Self Employed,"501,000 - 1 Million",1108,41,18,42,1
18564,21-30,Female,Self Employed,"501,000 - 1 Million",1328,29,24,44,1
18565,36-40,Male,Civil/Public Servant,Greater than 1 million,3280,8,35,63,1
18566,36-40,Male,Civil/Public Servant,Greater than 1 million,3168,7,29,46,1
18567,36-40,Male,Self Employed,"501,000 - 1 Million",1608,54,15,64,1
18568,21-30,Male,Self Employed,"501,000 - 1 Million",881,44,25,42,0
18569,31-35,Male,Private Sector Employee,"501,000 - 1 Million",1669,41,21,48,1
18570,31-35,Male,Private Sector Employee,Greater than 1 million,4741,25,35,63,0
18571,31-35,Male,Private Sector Employee,Greater than 1 million,3096,40,32,47,1
