Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C4823,7,14,19,78,10.1,221,,Male,West
C4958,9,24,29,94,9.4,207,30,Male,West
C4990,34,31,12,58,0.7,26,,Male,South
C5030,42,16,17,78,0.9,30,,Male,North
C5176,36,25,36,83,1.3,39,,Male,North
C5194,49,31,17,55,0.1,15,,Male,South
C5247,37,15,26,64,0.7,27,,Male,South
C5265,24,31,19,62,1.6,46,,Female,
C5364,8,42,18,65,7.1,158,,Male,West
C5403,45,35,13,59,0.3,19,,Male,North
C5411,33,25,15,55,0.7,26,,Male,South
C5446,26,21,28,87,2.3,62,,Female,West
C5504,47,14,22,91,0.9,34,,Female,North
C5517,45,26,19,64,0.4,21,,Male,North
C5543,33,33,19,77,1.3,40,,Male,West
C5576,5,28,22,92,17.4,375,,Female,East
C5642,22,9,19,77,2.5,63,,Male,East
C5896,7,11,21,76,9.9,217,,Female,South
C6038,35,9,20,66,0.9,32,,Female,South
C6260,3,12,14,58,18.3,391,,Male,North
C6266,23,37,14,82,2.6,67,,Female,East
C6387,7,18,22,73,9.4,206,,Male,North
C6403,42,19,28,69,0.6,28,,Female,West
C6571,3,9,20,55,17.3,370,,Male,South
C6828,1,42,17,85,84,1768,,Male,South
C6914,27,11,27,90,2.3,60,,Male,South
C7096,28,22,34,69,1.5,42,,Male,South
C7166,23,8,20,58,1.5,43,,Male,West
C7267,32,14,18,91,1.8,50,,Male,West
C7463,50,40,18,62,0.2,18,,Male,North
C7465,18,11,23,63,2.5,65,,Female,West
C7634,12,42,12,71,4.9,113,,Male,North
C7700,15,42,19,83,4.5,107,,Female,West
C7741,25,41,13,90,2.6,68,,Female,North
C7764,10,34,19,69,5.9,133,,Male,North
C7800,45,22,21,95,1.1,38,,Female,East
C7822,24,11,15,65,1.7,47,,Male,North
C7942,12,16,15,94,6.8,155,,Female,West
C7953,21,12,18,82,2.9,72,,Male,North
C8078,9,25,27,94,9.4,207,,Male,West
C8117,7,20,23,65,8.3,182,,Male,West
C8152,2,16,18,61,29.5,627,,Female,South
C8302,10,36,15,72,6.2,141,,Female,East
C8342,37,35,17,77,1.1,37,,Female,North
C8426,23,26,18,80,2.5,63,,Male,West
C8509,47,35,27,67,0.4,21,,Male,East
C8528,12,17,13,74,5.2,120,,Female,West
C8553,20,42,31,85,3.3,81,,Female,North
C8658,29,29,20,74,1.6,46,,Female,East
C8820,8,29,11,70,7.8,173,,Female,North
C8846,1,13,17,83,82,1726,,Male,North
C8949,36,39,21,82,1.3,39,,Male,East
C8969,26,26,18,72,1.8,50,,Female,South
C8998,45,16,18,64,0.4,21,,Male,South
C9062,19,30,24,76,3,75,,Female,East
C9205,49,19,14,55,0.1,15,,Male,South
C9333,41,35,23,83,1,34,,Male,West
C9412,45,37,15,80,0.8,29,,Male,South
C9485,50,24,13,81,0.6,28,,Female,North
C9637,5,23,22,89,16.8,362,,Female,South
C9693,37,21,19,95,1.6,45,,Male,West
C9711,26,21,28,68,1.6,45,,Male,East
C9822,21,30,22,72,2.4,64,,Female,North
C9830,44,31,25,93,1.1,36,,Male,West
C9848,27,19,18,77,1.9,52,,Female,West
C9874,49,36,22,80,0.6,28,,Female,North
C9985,15,19,21,76,4.1,97,,Female,West
C10157,34,32,22,78,1.3,41,61,Female,North
C1020,43,32,15,58,0.3,21,48,Female,East
C10377,7,18,19,56,7,155,30,Male,West
C10394,15,19,26,86,4.7,109,23,Male,West
C10435,12,8,26,61,4.1,97,29,Female,East
C10436,50,11,20,74,0.5,23,24,Male,South
C10460,28,25,39,65,1.3,39,21,Male,North
C10461,7,26,19,94,12.4,269,47,Male,West
C10503,36,13,27,91,1.5,44,26,Male,South
C10638,26,36,20,68,1.6,47,30,Female,North
C10668,49,17,23,86,0.8,30,29,Female,North
C10687,50,18,16,60,0.2,17,20,Male,West
C10811,12,29,19,70,4.8,111,25,Male,North
C10968,8,33,24,55,5.9,132,18,Male,South
C10998,42,21,21,63,0.5,23,62,Male,West
C11030,19,26,31,87,3.6,88,58,Female,North
C1108,13,38,26,59,3.5,86,30,Female,North
C1133,39,21,17,88,1.3,40,18,Female,East
C1162,45,17,31,79,0.8,30,20,Female,South
C1176,33,16,20,61,0.8,29,25,Male,West
C1188,46,42,16,56,0.2,19,64,Female,West
C1192,14,27,30,88,5.3,123,63,Female,North
C1200,9,37,21,63,6,137,30,Female,West
C1208,11,27,28,91,7.3,164,55,Female,East
C1229,17,41,39,65,2.8,71,51,Female,North
C1247,33,27,27,69,1.1,35,24,Male,West
C1254,47,9,15,76,0.6,27,28,Female,West
C1259,27,37,22,89,2.3,61,50,Female,West
C1295,41,40,36,69,0.7,26,21,Male,East
C1326,39,27,17,86,1.2,39,18,Female,East
C1428,8,39,13,71,7.9,174,58,Male,West
C1460,23,34,28,78,2.4,61,26,Male,West
C1470,38,17,18,80,1.1,35,26,Male,North
C1484,15,26,31,65,3.3,82,60,Female,South
C1799,46,16,26,90,1,32,67,Male,East
C1830,18,27,21,70,2.9,71,18,Male,West
C1908,14,26,18,85,5.1,118,45,Female,South
C1933,50,21,23,76,0.5,25,56,Female,West
C2071,2,38,12,68,33,701,52,Female,South
C2162,20,35,27,66,2.3,61,63,Female,North
C2191,8,13,18,93,10.6,232,18,Male,North
C2194,8,8,25,83,9.4,205,21,Male,North
C2256,13,17,17,71,4.5,105,30,Female,North
C2325,50,19,17,76,0.5,23,25,Male,West
C2333,46,20,16,60,0.3,19,46,Male,South
C2351,16,10,27,77,3.8,90,22,Male,North
C2417,35,35,29,67,0.9,31,60,Male,North
C2441,42,31,23,72,0.7,27,28,Male,North
C2520,48,19,19,91,0.9,33,50,Female,South
C2560,47,33,22,73,0.6,26,54,Female,West
C2635,13,25,21,57,3.4,81,19,Male,North
C2733,12,29,22,67,4.6,106,65,Male,West
C2760,38,15,19,81,1.1,36,28,Male,West
C2836,14,22,16,91,5.5,125,30,Male,North
C2904,29,24,22,62,1.1,35,69,Male,West
C2980,28,26,16,88,2.1,58,45,Female,West
C3086,21,11,23,88,3.2,80,21,Female,East
C3131,1,15,35,87,86,1812,56,Female,South
C3206,5,25,17,60,11,238,65,Male,West
C3208,45,26,22,87,0.9,34,24,Female,East
C3266,31,32,26,83,1.7,47,63,Male,West
C3325,20,40,17,56,1.8,48,25,Male,West
C3337,24,12,17,55,1.3,40,69,Female,North
C3354,5,29,29,65,12,259,67,Male,South
C3368,25,9,21,88,2.5,66,27,Female,East
C3515,12,32,27,90,6.5,146,20,Male,East
C3548,16,20,18,95,4.9,116,22,Female,South
C3550,27,34,19,77,1.9,52,26,Female,North
C3566,19,37,25,64,2.4,60,28,Male,West
C3624,8,25,25,76,8.5,189,19,Female,West
C3690,38,31,23,72,0.9,31,55,Male,East
C3694,35,21,23,62,0.8,30,69,Female,South
C3755,11,36,23,95,7.6,170,24,Male,West
C3928,25,23,17,93,2.7,70,22,Female,South
C4028,31,33,12,72,1.3,39,55,Male,West
C4126,34,36,13,60,0.8,30,24,Female,West
C4160,40,39,29,67,0.7,26,27,Male,East
C4173,43,9,28,78,0.8,31,28,Female,West
C4209,12,31,23,66,4.5,104,26,Male,East
C4219,14,32,26,81,4.8,112,61,Female,West
C4243,42,36,17,85,1,36,27,Female,South
C4284,31,27,27,68,1.2,39,20,Female,South
C4321,46,13,20,87,0.9,33,48,Female,South
C4348,9,25,20,85,8.4,186,18,Male,South
C4429,48,16,27,84,0.8,28,23,Male,West
C4490,33,34,30,79,1.4,41,29,Male,East
C4539,14,14,24,86,5.1,120,50,Female,North
C4559,32,36,16,69,1.2,38,21,Female,South
C4615,20,25,21,65,2.3,60,24,Female,South
C4645,38,19,30,89,1.3,40,62,Male,South
C4663,22,40,26,63,1.9,50,22,Male,South
C4690,23,19,17,71,2.1,57,60,Female,West
C4777,31,20,22,67,1.2,38,49,Female,West
C4829,39,23,16,82,1.1,35,69,Male,South
C4962,3,30,33,77,24.7,524,65,Male,South
C4997,17,16,13,83,3.9,92,20,Male,North
C5020,35,10,26,56,0.6,24,27,Male,West
C5040,7,32,15,89,11.7,254,45,Male,North
C5052,45,29,22,87,0.9,34,50,Female,North
C5133,21,8,25,69,2.3,61,59,Female,North
C5150,32,8,20,93,1.9,54,50,Female,West
C5386,4,20,25,67,15.8,340,24,Female,West
C5400,15,38,18,58,2.9,72,47,Female,West
C5429,15,42,26,76,4.1,95,50,Male,North
C5469,21,19,32,73,2.5,65,50,Female,West
C5476,24,17,26,93,2.9,71,70,Male,West
C5495,30,8,21,92,2.1,57,22,Female,West
C5538,47,40,13,56,0.2,16,52,Male,West
C5586,17,29,12,83,3.9,94,53,Female,West
C5600,18,11,29,94,4.2,101,25,Female,West
C5783,20,41,14,91,3.6,85,61,Male,South
C5810,5,42,14,67,12.4,270,29,Female,East
C5917,10,17,20,70,6,137,29,Female,West
C5919,42,37,23,56,0.3,21,69,Female,North
C6033,38,12,14,91,1.4,41,29,Male,North
C6104,18,16,16,85,3.7,88,66,Male,South
C6122,18,33,20,62,2.4,64,63,Female,South
C6173,28,30,15,63,1.3,39,19,Female,East
C6212,35,17,29,60,0.7,29,65,Female,North
C6264,44,18,21,82,0.9,30,20,Male,North
C6299,30,33,12,73,1.4,43,21,Female,West
C6306,36,39,17,81,1.3,40,23,Female,North
C6322,14,18,32,66,3.7,90,25,Female,West
C6355,1,35,22,56,55,1159,21,Male,West
C6357,19,34,22,59,2.1,57,49,Female,West
C6413,18,42,36,70,2.9,71,30,Male,West
C6445,2,18,14,76,37,785,20,Female,North
C6473,5,38,21,66,12.2,264,18,Male,South
C6546,4,33,30,76,18,387,23,Female,North
C6551,22,35,26,56,1.5,43,69,Male,South
C6570,6,16,31,74,11.3,246,59,Male,West
C6615,27,34,25,58,1.1,37,57,Female,West
C6623,48,14,33,91,0.9,31,22,Male,North
C6806,42,25,16,89,1.1,36,23,Male,East
C6909,43,19,12,65,0.5,23,28,Male,North
C6944,16,33,17,78,3.9,91,23,Male,West
C7043,5,39,11,61,11.2,245,30,Female,West
C7047,47,18,22,91,0.9,34,24,Female,South
C7077,4,26,22,84,20,427,63,Male,East
C7093,16,26,21,89,4.6,106,18,Male,North
C7130,26,21,14,87,2.3,62,20,Female,East
C7177,39,14,21,71,0.8,29,61,Male,East
C7225,2,13,18,84,41,869,52,Female,West
C7247,21,29,20,57,1.7,47,21,Male,West
C7310,34,27,28,93,1.7,50,19,Female,West
C7338,35,17,20,81,1.3,39,23,Male,West
C7372,14,29,24,87,5.2,119,55,Male,West
C7378,9,31,18,79,7.8,172,59,Male,West
C7384,11,26,19,95,7.6,172,62,Female,West
C7493,11,42,25,59,4.4,103,21,Female,West
C7500,38,28,19,75,1,34,30,Female,West
C7524,4,21,22,70,16.5,354,26,Male,West
C7548,4,19,26,55,12.8,277,51,Female,North
C7551,2,19,14,66,32,680,65,Female,North
C7637,48,20,14,56,0.2,18,19,Female,West
C7708,47,38,26,63,0.3,22,27,Female,West
C7759,38,12,21,62,0.6,27,27,Female,North
C7842,13,21,21,91,6,136,20,Male,West
C7950,33,29,25,69,1.1,35,46,Male,South
C8084,17,25,22,80,3.7,90,25,Female,West
C8129,10,33,17,78,6.8,152,50,Male,West
C8149,40,28,22,58,0.5,21,66,Male,East
C8199,34,30,20,86,1.5,44,19,Male,South
C8275,42,18,27,60,0.4,23,25,Female,East
C8405,33,34,30,60,0.8,29,27,Male,North
C8460,19,29,27,80,3.2,80,70,Female,North
C8498,30,22,21,61,1,33,67,Male,South
C8575,37,33,17,60,0.6,27,20,Female,West
C8582,14,39,27,80,4.7,111,54,Female,South
C8620,29,19,28,95,2.3,59,30,Male,West
C8622,30,17,25,81,1.7,49,18,Female,North
C8643,26,33,18,88,2.4,63,29,Female,West
C8698,24,35,21,94,2.9,74,21,Female,East
C8735,40,35,17,69,0.7,27,26,Male,South
C8771,41,27,28,79,0.9,34,18,Female,West
C8800,43,8,13,57,0.3,19,20,Male,West
C8817,32,13,29,90,1.8,50,59,Male,North
C8854,33,38,13,92,1.8,49,53,Male,West
C8857,20,15,23,69,2.5,62,49,Male,West
C8864,45,33,23,71,0.6,26,67,Female,West
C8876,31,41,22,67,1.2,38,54,Female,West
C8882,35,16,23,68,0.9,34,65,Female,West
C8886,26,40,20,73,1.8,49,22,Male,South
C8945,45,17,16,84,0.9,30,28,Male,South
C9001,8,31,18,77,8.6,190,47,Male,West
C9078,44,40,20,61,0.4,22,54,Female,South
C9087,39,33,23,93,1.4,43,53,Female,South
C9134,3,29,23,90,29,617,18,Female,West
C9137,2,38,14,77,37.5,793,25,Male,West
C9176,5,14,20,87,16.4,354,27,Female,South
C9441,31,38,26,76,1.5,44,68,Female,North
C9668,42,14,21,64,0.5,23,18,Male,East
C9717,8,38,13,63,6.9,153,46,Male,South
C9737,24,32,22,58,1.4,43,19,Female,West
C9758,27,30,13,80,2,54,29,Female,North
C9793,25,12,19,75,2,53,53,Male,East
C9820,47,30,31,89,0.9,33,25,Female,South
C9950,5,39,24,86,16.2,348,26,Male,South
C10091,13,39,27,70,4.4,104,21,Female,North
C10112,25,34,21,60,1.4,42,24,Female,West
C10126,11,28,17,76,5.9,133,19,Male,West
C10178,23,26,19,79,2.4,64,30,Female,North
C10179,8,41,25,89,10.1,223,18,Female,East
C10242,9,27,21,80,7.9,176,22,Female,South
C1025,44,28,33,89,1,34,20,Male,North
C10290,3,37,21,68,21.7,463,20,Female,West
C10296,44,20,22,76,0.7,27,26,Male,West
C10299,45,29,13,80,0.8,31,20,Female,West
C10318,19,40,22,60,2.2,58,29,Female,East
C10337,14,26,25,63,3.5,83,19,Male,North
C10365,37,19,31,72,0.9,34,27,Female,West
C10404,12,22,24,74,5.2,120,26,Female,North
C10495,18,17,15,61,2.4,62,21,Female,West
C10540,9,24,16,70,6.8,153,18,Female,North
C10542,10,18,21,69,5.9,133,30,Male,North
C10573,11,17,16,91,7.3,162,19,Male,North
C10637,47,18,18,57,0.2,19,28,Female,North
C10685,13,8,23,65,4,96,44,Female,West
C1073,46,42,34,72,0.6,24,25,Male,West
C10741,14,32,20,89,5.4,124,19,Female,South
C10749,2,8,32,87,42.5,900,26,Female,East
C10778,37,12,11,84,1.3,39,24,Male,East
C10854,33,20,30,70,1.1,35,18,Male,North
C10867,43,34,20,61,0.4,21,23,Male,West
C10910,19,33,27,55,1.9,50,29,Male,West
C10979,47,11,33,58,0.2,17,28,Male,South
C10992,18,38,17,80,3.4,83,29,Male,West
C11005,20,41,30,73,2.7,68,30,Female,South
C11013,10,12,20,59,4.9,112,29,Male,West
C11015,4,11,15,56,13,280,19,Male,North
C11036,31,9,13,86,1.8,49,27,Male,West
C1136,40,39,26,63,0.6,26,27,Female,South
C1137,38,35,28,79,1.1,35,26,Male,East
C1146,21,24,18,74,2.5,64,22,Male,East
C1202,6,22,13,59,8.8,195,39,Female,North
C1249,20,8,24,60,2,53,28,Male,North
C1284,5,33,26,80,15,324,30,Female,North
C1347,28,30,24,72,1.6,46,20,Female,West
C1348,41,30,35,82,1,33,22,Male,West
C1397,22,33,28,70,2.2,59,34,Female,South
C1398,31,15,33,69,1.2,37,25,Male,West
C1402,3,31,19,81,26,552,41,Male,North
C1426,8,33,28,70,7.8,173,29,Female,West
C1490,24,10,18,89,2.7,70,19,Female,West
C1596,50,35,19,79,0.6,25,32,Male,West
C1607,8,16,18,94,10.8,234,24,Male,North
C1618,48,30,28,60,0.3,18,20,Male,South
C1631,31,25,15,78,1.5,43,28,Male,West
C1645,14,13,24,77,4.5,106,18,Female,North
C1650,7,11,24,92,12.1,263,22,Male,North
C1810,1,23,18,73,72,1516,27,Male,South
C1813,39,39,23,77,1,32,25,Male,East
C1856,26,31,22,76,1.9,51,23,Male,West
C1859,33,11,21,61,0.8,29,24,Male,West
C1907,4,15,16,82,19.5,419,24,Female,West
C2000,14,19,20,61,3.4,82,25,Female,East
C2017,44,11,27,76,0.7,27,19,Male,West
C2031,45,42,11,77,0.7,27,34,Male,South
C2084,50,42,22,87,0.7,30,26,Female,East
C2115,3,29,21,83,26.7,568,22,Female,North
C2123,16,23,16,82,4.1,99,19,Female,West
C2220,46,33,31,72,0.6,26,23,Female,West
C2341,27,25,37,57,1.1,34,18,Male,West
C2367,2,17,18,85,41.5,877,30,Male,South
C2386,10,22,27,88,7.8,173,32,Male,North
C2537,37,27,18,78,1.1,37,44,Female,East
C2556,10,20,24,91,8.1,179,42,Male,West
C2568,25,42,24,77,2.1,55,23,Male,West
C2575,4,10,12,74,17.5,375,41,Male,East
C2580,19,23,23,90,3.7,89,21,Male,South
C2586,17,38,22,84,3.9,93,30,Male,East
C2616,13,41,24,88,5.8,133,22,Female,West
C2637,25,23,40,57,1.3,38,21,Male,South
C2695,36,28,26,93,1.6,47,19,Female,West
C2725,34,20,17,64,0.9,30,22,Male,West
C2824,17,12,17,57,2.4,62,31,Female,West
C2846,21,24,17,76,2.6,66,18,Male,North
C2851,10,32,12,89,7.9,177,38,Female,North
C2856,22,19,31,87,3,73,28,Male,North
C2892,50,26,33,77,0.5,26,20,Female,West
C2922,41,11,14,83,1,34,24,Male,West
C2976,26,36,20,69,1.7,46,29,Male,West
C3000,24,32,26,75,2.1,58,25,Female,South
C3007,39,32,18,74,0.9,31,24,Male,East
C3028,13,17,16,90,5.9,136,25,Female,South
C3039,19,38,31,73,2.8,70,30,Male,South
C3043,20,22,27,70,2.5,65,21,Female,South
C3056,12,30,16,65,4.4,102,37,Male,East
C3136,33,23,20,67,1,35,20,Female,South
C3146,12,25,12,83,5.9,134,22,Male,East
C3188,5,27,36,63,11.6,251,27,Male,West
C3255,14,12,19,70,4,96,27,Female,East
C3331,34,14,33,70,1.1,36,23,Female,West
C3350,29,30,27,84,1.9,51,26,Male,North
C3373,9,10,27,78,7.7,172,20,Female,East
C3408,35,18,17,82,1.3,40,31,Male,North
C3409,31,9,19,76,1.5,44,27,Female,West
C3415,38,22,20,62,0.6,27,26,Female,North
C3442,1,28,25,77,76,1602,18,Female,North
C3465,33,18,24,62,0.9,30,24,Male,West
C3529,18,42,19,78,3.3,82,24,Female,East
C3617,50,17,22,75,0.5,25,21,Female,West
C3668,18,23,26,58,2.2,59,18,Female,West
C3729,1,41,15,72,71,1497,30,Female,West
C3793,34,28,15,88,1.6,45,28,Male,South
C3822,23,22,22,61,1.7,48,21,Female,South
C3921,26,33,13,92,2.5,64,21,Male,West
C3955,37,41,23,78,1.1,35,33,Male,North
C4112,31,17,18,81,1.6,47,45,Female,South
C4125,4,42,22,92,22,469,24,Male,West
C4161,36,20,14,73,1,33,22,Male,North
C4221,26,41,22,64,1.5,42,27,Male,North
C4331,21,11,22,74,2.5,66,30,Female,West
C4336,2,12,15,83,40.5,858,25,Female,North
C4465,44,12,25,95,1.2,39,25,Female,West
C4487,1,12,30,84,83,1749,25,Female,North
C4507,1,34,20,84,83,1749,25,Female,East
C4525,28,26,35,68,1.4,41,41,Male,South
C4582,10,30,18,61,5.1,116,27,Male,West
C4643,43,16,30,81,0.9,31,18,Male,South
C4669,26,11,22,70,1.7,47,30,Male,East
C4701,14,18,22,77,4.5,106,25,Female,West
C4722,28,25,24,68,1.4,43,18,Female,South
C4749,14,22,13,82,4.9,112,21,Male,North
C4759,36,8,20,61,0.7,26,18,Male,West
C4788,42,33,26,57,0.4,20,26,Male,East
C4839,8,19,16,78,8.8,192,26,Male,West
C4856,42,30,11,83,1,33,22,Male,South
C4875,38,39,20,75,1,32,28,Male,North
C4894,36,30,26,72,1,33,19,Male,South
C4907,2,20,17,70,34,720,24,Male,North
C4969,20,34,33,68,2.4,61,24,Male,West
C5006,17,17,14,88,4.2,98,43,Male,West
C5027,44,15,22,57,0.3,20,30,Female,West
C5029,4,26,15,73,17.3,371,22,Female,South
C5035,7,40,17,61,7.7,172,26,Female,South
C5071,50,21,27,88,0.8,28,18,Male,North
C5081,6,11,21,58,8.7,190,31,Male,South
C5106,49,39,25,67,0.4,22,24,Female,North
C5115,8,34,31,81,9.1,202,19,Female,West
C5260,36,16,18,65,0.8,29,35,Male,West
C5286,1,33,21,61,60,1264,23,Male,West
C5382,30,35,18,58,0.9,33,27,Female,South
C5472,41,16,14,92,1.2,38,26,Male,West
C5577,49,29,22,93,0.9,31,29,Male,North
C5598,6,37,27,61,9.2,200,21,Male,West
C5618,26,31,18,56,1.2,35,30,Male,West
C5634,43,12,33,64,0.5,22,29,Male,West
C5661,34,23,18,68,1,35,21,Female,South
C5755,12,24,31,82,5.8,134,25,Female,West
C5787,14,29,35,92,5.6,129,22,Female,East
C5807,26,32,37,67,1.6,44,29,Male,East
C5870,1,31,34,76,75,1581,44,Female,North
C5991,18,16,24,92,4.1,97,18,Male,East
C6015,19,42,33,79,3.2,79,18,Female,West
C6029,23,14,29,91,3,73,25,Male,North
C6095,18,31,23,61,2.4,60,20,Male,North
C6126,10,33,32,74,6.4,143,21,Male,North
C6156,29,18,33,90,2.1,57,20,Female,North
C6159,27,36,23,58,1.1,37,25,Female,South
C6164,6,39,26,75,11.5,249,30,Male,North
C6187,22,27,15,81,2.7,67,35,Male,West
C6258,29,25,25,67,1.3,41,30,Female,West
C6360,1,18,26,87,86,1812,27,Female,West
C6370,7,39,30,78,10.1,223,19,Female,North
C6415,7,9,23,93,12.3,266,23,Male,West
C6443,35,30,22,63,0.8,29,24,Male,West
C6532,36,14,31,67,0.9,32,25,Female,South
C6573,7,21,12,86,11.3,247,27,Female,West
C6644,23,38,17,57,1.5,42,18,Male,North
C6718,31,16,22,56,0.8,28,18,Male,North
C6738,25,24,28,95,2.8,72,29,Female,West
C6748,27,42,14,85,2.1,58,23,Female,South
C6764,32,12,12,79,1.5,44,44,Female,North
C6815,34,13,23,83,1.4,42,21,Male,West
C6865,31,11,20,59,0.9,30,45,Male,West
C6919,12,36,18,83,5.9,134,42,Male,North
C6972,42,24,27,87,1.1,37,24,Female,West
C7019,36,36,33,93,1.6,45,30,Male,West
C7024,39,30,15,94,1.4,42,23,Male,North
C7027,16,37,28,57,2.6,64,25,Male,South
C7090,28,10,22,76,1.7,49,38,Female,North
C7098,16,37,35,79,3.9,93,27,Male,West
C7161,17,24,22,83,3.9,92,25,Male,North
C7165,37,24,23,67,0.8,29,25,Male,South
C7178,5,27,14,67,12.4,270,23,Female,West
C7200,8,39,17,92,10.5,229,25,Male,West
C7210,22,28,15,93,3.2,80,30,Female,East
C7254,15,23,18,75,4,96,18,Female,North
C7382,8,42,15,90,10.3,226,35,Female,South
C7398,26,26,21,67,1.6,44,28,Male,North
C7434,9,33,26,92,9.2,204,18,Female,West
C7559,27,18,23,64,1.4,42,26,Female,South
C7636,36,22,34,92,1.6,44,18,Male,South
C7651,26,26,16,73,1.8,51,27,Female,South
C7653,40,42,14,66,0.7,28,18,Female,West
C7769,19,33,20,84,3.4,82,24,Male,North
C7844,38,28,15,72,0.9,31,21,Male,East
C7876,48,36,17,90,0.9,31,26,Male,North
C7877,43,27,24,95,1.2,40,26,Female,North
C7907,29,26,26,59,1,35,25,Female,West
C7990,28,12,22,57,1,35,25,Female,North
C8020,22,38,31,57,1.6,44,26,Male,South
C8063,11,31,21,59,4.4,101,28,Male,South
C8131,21,36,13,75,2.6,67,35,Female,West
C8159,3,18,17,62,19.7,419,20,Male,South
C8209,46,37,13,64,0.4,21,22,Male,West
C8228,4,28,19,69,16.3,348,25,Male,East
C8313,36,24,17,90,1.5,43,43,Male,South
C8329,19,37,32,60,2.2,58,21,Female,West
C8356,11,17,23,72,5.5,126,24,Male,West
C8363,13,20,22,89,5.8,132,22,Male,West
C8385,17,16,29,62,2.6,68,22,Female,North
C8454,43,25,29,94,1.2,37,31,Male,West
C8474,40,37,34,59,0.5,22,30,Male,West
C8484,24,42,22,65,1.7,49,26,Female,North
C8529,26,18,26,83,2.2,57,44,Male,West
C8570,6,33,18,85,13.2,286,20,Female,South
C8602,36,18,23,87,1.4,42,39,Male,North
C8603,6,28,15,56,8.3,185,28,Female,South
C8636,41,32,14,77,0.9,31,19,Male,North
C8693,22,22,26,59,1.7,46,21,Male,North
C8745,18,41,25,80,3.4,85,20,Female,North
C8814,50,32,18,68,0.4,20,29,Male,East
C8869,23,29,37,89,2.9,71,18,Male,East
C8960,7,14,15,91,12,260,19,Male,North
C8972,24,15,21,82,2.4,62,21,Male,South
C9084,26,13,20,89,2.4,64,26,Female,North
C9092,29,30,25,71,1.4,44,27,Female,North
C9199,49,15,10,82,0.7,29,18,Female,East
C9203,5,18,17,87,16.4,352,22,Male,North
C9247,14,30,23,94,5.7,130,24,Male,North
C9249,27,14,26,93,2.4,64,22,Female,South
C9263,48,17,16,55,0.1,15,22,Male,South
C9279,35,39,25,58,0.7,26,22,Male,West
C9301,16,38,17,58,2.6,65,33,Male,West
C9350,24,33,24,77,2.2,59,29,Female,North
C9354,15,17,30,75,4,94,26,Male,East
C9367,23,34,19,88,2.8,70,29,Male,West
C9415,17,11,24,88,4.2,100,34,Female,West
C9481,40,30,25,56,0.4,20,30,Male,West
C9501,45,8,12,95,1.1,36,20,Male,West
C9523,34,37,30,89,1.6,48,19,Female,South
C9529,41,14,16,82,1,35,28,Female,South
C9584,24,27,19,92,2.8,70,25,Male,West
C9590,46,19,17,70,0.5,25,29,Female,North
C9699,13,12,16,89,5.8,134,25,Female,South
C9702,28,18,20,82,1.9,54,23,Female,North
C9727,40,18,25,76,0.9,33,20,Female,West
C9736,32,11,22,85,1.7,46,24,Male,South
C9763,36,24,37,77,1.1,38,19,Female,South
C9785,37,20,20,63,0.7,27,20,Male,West
C9794,44,37,20,92,1.1,37,22,Female,West
C9868,28,21,16,85,2,56,29,Female,North
C9897,6,20,28,76,11.7,253,19,Male,West
C9909,4,33,20,89,21.3,453,23,Male,South
C9918,41,15,16,60,0.5,22,24,Male,North
C9927,14,41,15,90,5.4,126,42,Female,South
C9952,14,35,23,57,3.1,74,38,Male,North
C9967,31,26,28,83,1.7,49,45,Female,North
C9979,34,37,29,76,1.2,38,30,Male,West
C10386,37,10,13,84,1.3,39,68,Male,East
C10402,45,24,17,65,0.4,22,64,Male,West
C10670,19,12,16,88,3.6,87,58,Male,West
C10796,49,21,37,89,0.8,30,66,Male,North
C1812,49,37,22,93,0.9,33,54,Female,North
C1961,9,32,16,76,7.4,167,61,Female,West
C2259,17,23,21,56,2.3,58,54,Male,West
C2337,27,19,12,93,2.4,62,60,Male,South
C2339,3,31,22,87,28,594,61,Male,East
C3054,3,20,34,92,29.7,629,65,Male,East
C3552,13,13,22,81,5.2,121,69,Female,West
C3678,4,38,16,65,15.3,327,67,Male,South
C3718,25,42,23,64,1.6,44,70,Male,North
C4174,19,24,27,80,3.2,78,70,Male,West
C4578,2,14,20,95,46.5,982,53,Male,West
C4617,25,13,14,70,1.8,49,49,Male,South
C6464,45,20,19,56,0.2,17,66,Male,West
C7462,29,38,19,55,0.9,32,45,Female,South
C7513,2,41,24,57,27.5,585,51,Female,North
C7946,42,41,27,73,0.7,28,65,Male,South
C8669,18,11,20,89,3.9,93,56,Male,East
C9588,41,23,11,75,0.8,29,53,Male,West
C9602,31,19,19,90,1.9,53,45,Female,South
C10089,27,32,24,83,2.1,55,62,Male,North
